time,CO2 (mA),H2O (mA),SO2 (mA),H2S (mA),,SO2 ,H2S
14:45:35,12.6491766,19.98090553,4.109429836,4.355504036,,4.109429836,4.355504036
14:45:36,12.6491766,19.98598862,4.1297822,4.269091606,,4.1297822,4.269091606
14:45:37,12.67460442,19.98598862,4.073813438,4.314839363,,4.073813438,4.314839363
14:45:38,12.64409065,19.98598862,4.145046711,4.304673195,,4.145046711,4.304673195
14:45:39,12.64409065,19.98598862,4.073813438,4.350420952,,4.073813438,4.350420952
14:45:40,12.62883377,19.98090553,4.221367836,4.279257774,,4.221367836,4.279257774
14:45:41,12.62374878,19.98090553,4.155222893,4.304673195,,4.155222893,4.304673195
14:45:42,12.63391972,19.98598862,4.063637257,4.299590111,,4.063637257,4.299590111
14:45:43,12.64409065,19.98598862,4.190839291,4.319922447,,4.190839291,4.319922447
14:45:44,12.64409065,19.98090553,4.089077473,4.299590111,,4.089077473,4.299590111
14:45:45,12.63900471,19.98090553,4.094165802,4.294507027,,4.094165802,4.294507027
14:45:46,12.63391972,19.98090553,4.1297822,4.330088615,,4.1297822,4.330088615
14:45:47,12.6491766,19.98598862,4.058548927,4.3351717,,4.058548927,4.3351717
14:45:48,12.63900471,19.98598862,4.155222893,4.289423943,,4.155222893,4.289423943
14:45:49,12.67460442,19.98090553,4.043284893,4.258925438,,4.043284893,4.258925438
14:45:50,12.70511818,19.98598862,4.124694347,4.269091606,,4.124694347,4.269091606
14:45:51,12.66443348,19.98090553,4.0178442,4.289423943,,4.0178442,4.289423943
14:45:52,12.64409065,19.98090553,4.160310745,4.299590111,,4.160310745,4.299590111
14:45:53,12.66443348,19.98598862,4.058548927,4.319922447,,4.058548927,4.319922447
14:45:54,12.62883377,19.97582245,4.094165802,4.36058712,,4.094165802,4.36058712
14:45:55,12.62883377,19.98090553,4.08398962,4.330088615,,4.08398962,4.330088615
14:45:56,12.63391972,19.98090553,4.078901291,4.350420952,,4.078901291,4.350420952
14:45:57,12.63391972,19.98090553,4.109429836,4.304673195,,4.109429836,4.304673195
14:45:58,12.62883377,19.95549011,4.119606018,4.289423943,,4.119606018,4.289423943
14:45:59,12.63391972,19.93515778,4.073813438,4.304673195,,4.073813438,4.304673195
14:46:00,12.63900471,19.88941002,4.094165802,4.416501045,,4.094165802,4.416501045
14:46:01,12.63391972,19.91990852,4.109429836,4.380919456,,4.109429836,4.380919456
14:46:02,12.62374878,19.9605732,4.08398962,4.380919456,,4.08398962,4.380919456
14:46:03,12.62883377,19.98090553,4.073813438,4.294507027,,4.073813438,4.294507027
14:46:04,12.61357689,19.98598862,4.099253654,4.299590111,,4.099253654,4.299590111
14:46:05,12.64409065,19.95040703,4.038196564,4.284340858,,4.038196564,4.284340858
14:46:06,12.62883377,19.82841301,4.104341984,4.208094597,,4.104341984,4.208094597
14:46:07,12.63391972,19.71658516,4.058548927,4.309756279,,4.058548927,4.309756279
14:46:08,12.62374878,19.67592049,4.043284893,4.345337868,,4.043284893,4.345337868
14:46:09,12.64409065,19.68608665,4.119606018,4.340254784,,4.119606018,4.340254784
14:46:10,12.62374878,19.70641899,4.08398962,4.284340858,,4.08398962,4.284340858
14:46:11,12.63391972,19.73183441,3.987315893,4.218260765,,3.987315893,4.218260765
14:46:12,12.62374878,19.86907768,4.068725109,4.213177681,,4.068725109,4.213177681
14:46:13,12.63391972,19.8944931,4.048372746,4.3351717,,4.048372746,4.3351717
14:46:14,12.6491766,19.87924385,4.104341984,4.284340858,,4.104341984,4.284340858
14:46:15,12.63391972,19.84366226,4.119606018,4.27417469,,4.119606018,4.27417469
14:46:16,12.62374878,19.88432693,4.068725109,4.314839363,,4.068725109,4.314839363
14:46:17,12.63391972,19.82841301,4.038196564,4.294507027,,4.038196564,4.294507027
14:46:18,12.63391972,19.81316376,4.094165802,4.269091606,,4.094165802,4.269091606
14:46:19,12.62883377,19.78774834,4.134870529,4.279257774,,4.134870529,4.279257774
14:46:20,12.62374878,19.82332993,4.190839291,4.238593102,,4.190839291,4.238593102
14:46:21,12.61866283,19.87924385,3.997492075,4.299590111,,3.997492075,4.299590111
14:46:22,12.62374878,19.94532394,4.109429836,4.253842354,,4.109429836,4.253842354
14:46:23,12.61357689,19.98090553,4.104341984,4.279257774,,4.104341984,4.279257774
14:46:24,12.62883377,19.91482544,4.170486927,4.325005531,,4.170486927,4.325005531
14:46:25,12.61357689,19.91482544,4.033108711,4.258925438,,4.033108711,4.258925438
14:46:26,12.63391972,19.9910717,4.007668018,4.289423943,,4.007668018,4.289423943
14:46:27,12.61866283,19.98598862,4.028020382,4.36058712,,4.028020382,4.36058712
14:46:28,12.62883377,19.98598862,4.0178442,4.238593102,,4.0178442,4.238593102
14:46:29,12.62883377,19.98598862,4.058548927,4.279257774,,4.058548927,4.279257774
14:46:30,12.61866283,19.98090553,4.063637257,4.228426933,,4.063637257,4.228426933
14:46:31,12.62883377,19.98598862,4.073813438,4.314839363,,4.073813438,4.314839363
14:46:32,12.62883377,19.95549011,4.0178442,4.233510017,,4.0178442,4.233510017
14:46:33,12.62883377,19.80808067,4.038196564,4.350420952,,4.038196564,4.350420952
14:46:34,12.62374878,19.74708366,4.002580166,4.27417469,,4.002580166,4.27417469
14:46:35,12.62883377,19.75724983,4.038196564,4.299590111,,4.038196564,4.299590111
14:46:36,12.63391972,19.76233292,4.073813438,4.299590111,,4.073813438,4.299590111
14:46:37,12.6491766,19.81824684,4.139958382,4.355504036,,4.139958382,4.355504036
14:46:38,12.61866283,19.86907768,4.119606018,4.243676186,,4.119606018,4.243676186
14:46:39,12.62374878,19.90974236,4.134870529,4.365670204,,4.134870529,4.365670204
14:46:40,12.61357689,19.89957619,4.099253654,4.253842354,,4.099253654,4.253842354
14:46:41,12.61866283,19.95549011,4.007668018,4.325005531,,4.007668018,4.325005531
14:46:42,12.62374878,19.98090553,4.053461075,4.24875927,,4.053461075,4.24875927
14:46:43,12.62883377,19.98598862,4.007668018,4.370753288,,4.007668018,4.370753288
14:46:44,12.62374878,19.98598862,4.073813438,4.314839363,,4.073813438,4.314839363
14:46:45,12.62883377,19.9910717,4.160310745,4.350420952,,4.160310745,4.350420952
14:46:46,12.63900471,19.98090553,4.124694347,4.319922447,,4.124694347,4.319922447
14:46:47,12.62883377,19.98090553,4.068725109,4.340254784,,4.068725109,4.340254784
14:46:48,12.6084919,19.98090553,4.007668018,4.264008522,,4.007668018,4.264008522
14:46:49,12.62883377,19.98090553,4.094165802,4.396168709,,4.094165802,4.396168709
14:46:50,12.61866283,19.98598862,4.114518166,4.27417469,,4.114518166,4.27417469
14:46:51,12.61866283,19.98598862,4.094165802,4.258925438,,4.094165802,4.258925438
14:46:52,12.62883377,19.98090553,4.043284893,4.314839363,,4.043284893,4.314839363
14:46:53,12.64409065,19.98598862,4.068725109,4.279257774,,4.068725109,4.279257774
14:46:54,12.63391972,19.98598862,4.150134563,4.27417469,,4.150134563,4.27417469
14:46:55,12.63391972,19.98598862,4.0178442,4.319922447,,4.0178442,4.319922447
14:46:56,12.64409065,19.97582245,4.175575256,4.24875927,,4.175575256,4.24875927
14:46:57,12.62374878,19.98090553,4.063637257,4.289423943,,4.063637257,4.289423943
14:46:58,12.63391972,19.9910717,4.139958382,4.233510017,,4.139958382,4.233510017
14:46:59,12.64409065,19.90974236,4.022932529,4.345337868,,4.022932529,4.345337868
14:47:00,12.63900471,19.87416077,4.134870529,4.289423943,,4.134870529,4.289423943
14:47:01,12.65426159,19.96565628,4.053461075,4.345337868,,4.053461075,4.345337868
14:47:02,12.63900471,19.98598862,4.038196564,4.228426933,,4.038196564,4.228426933
14:47:03,12.64409065,19.98598862,4.043284893,4.330088615,,4.043284893,4.330088615
14:47:04,12.64409065,19.98090553,4.1297822,4.258925438,,4.1297822,4.258925438
14:47:05,12.63900471,19.9910717,4.073813438,4.299590111,,4.073813438,4.299590111
14:47:06,12.64409065,19.98598862,4.0178442,4.284340858,,4.0178442,4.284340858
14:47:07,12.63391972,19.97582245,4.022932529,4.269091606,,4.022932529,4.269091606
14:47:08,12.6491766,19.92499161,4.078901291,4.299590111,,4.078901291,4.299590111
14:47:09,12.65426159,19.80808067,4.099253654,4.218260765,,4.099253654,4.218260765
14:47:10,12.65426159,19.66067123,4.150134563,4.340254784,,4.150134563,4.340254784
14:47:11,12.63900471,19.64542198,4.099253654,4.258925438,,4.099253654,4.258925438
14:47:12,12.64409065,19.71150208,4.0178442,4.243676186,,4.0178442,4.243676186
14:47:13,12.6491766,19.72675133,4.053461075,4.319922447,,4.053461075,4.319922447
14:47:14,12.64409065,19.74200058,4.109429836,4.253842354,,4.109429836,4.253842354
14:47:15,12.6491766,19.72675133,4.124694347,4.264008522,,4.124694347,4.264008522
14:47:16,12.65426159,19.75216675,4.094165802,4.345337868,,4.094165802,4.345337868
14:47:17,12.65426159,19.69625282,4.089077473,4.238593102,,4.089077473,4.238593102
14:47:18,12.64409065,19.55900955,4.08398962,4.253842354,,4.08398962,4.253842354
14:47:19,12.63900471,19.49292946,4.002580166,4.258925438,,4.002580166,4.258925438
14:47:20,12.64409065,19.5132618,4.094165802,4.304673195,,4.094165802,4.304673195
14:47:21,12.65934753,19.58950806,4.134870529,4.309756279,,4.134870529,4.309756279
14:47:22,12.65426159,19.51834488,4.007668018,4.27417469,,4.007668018,4.27417469
14:47:23,12.6491766,19.50817871,4.094165802,4.253842354,,4.094165802,4.253842354
14:47:24,12.66951847,19.46751404,4.073813438,4.233510017,,4.073813438,4.233510017
14:47:25,12.63900471,19.39635086,4.022932529,4.309756279,,4.022932529,4.309756279
14:47:26,12.65426159,19.39126778,4.114518166,4.284340858,,4.114518166,4.284340858
14:47:27,12.6491766,19.26419067,4.073813438,4.304673195,,4.073813438,4.304673195
14:47:28,12.6491766,19.16761208,4.048372746,4.330088615,,4.048372746,4.330088615
14:47:29,12.65426159,19.13203049,4.068725109,4.223343849,,4.068725109,4.223343849
14:47:30,12.66443348,19.21844292,4.139958382,4.264008522,,4.139958382,4.264008522
14:47:31,12.65426159,19.3506031,3.987315893,4.203011513,,3.987315893,4.203011513
14:47:32,12.6491766,19.40143394,4.073813438,4.243676186,,4.073813438,4.243676186
14:47:33,12.6491766,19.32518768,4.109429836,4.228426933,,4.109429836,4.228426933
14:47:34,12.65934753,19.23877525,4.073813438,4.228426933,,4.073813438,4.228426933
14:47:35,12.64409065,19.26927376,4.063637257,4.238593102,,4.063637257,4.238593102
14:47:36,12.6491766,19.36585236,4.053461075,4.289423943,,4.053461075,4.289423943
14:47:37,12.65426159,19.5132618,4.073813438,4.319922447,,4.073813438,4.319922447
14:47:38,12.65934753,19.56917572,4.124694347,4.289423943,,4.124694347,4.289423943
14:47:39,12.65934753,19.65558815,4.002580166,4.279257774,,4.002580166,4.279257774
14:47:40,12.65934753,19.68608665,4.099253654,4.223343849,,4.099253654,4.223343849
14:47:41,12.6491766,19.75216675,4.043284893,4.24875927,,4.043284893,4.24875927
14:47:42,12.65934753,19.77249908,4.053461075,4.258925438,,4.053461075,4.258925438
14:47:43,12.65934753,19.7369175,4.0178442,4.319922447,,4.0178442,4.319922447
14:47:44,12.66443348,19.75216675,4.099253654,4.24875927,,4.099253654,4.24875927
14:47:45,12.66951847,19.75216675,4.012756348,4.269091606,,4.012756348,4.269091606
14:47:46,12.66443348,19.66575432,4.104341984,4.309756279,,4.104341984,4.309756279
14:47:47,12.67968941,19.72675133,4.033108711,4.258925438,,4.033108711,4.258925438
14:47:48,12.67460442,19.91482544,4.145046711,4.314839363,,4.145046711,4.314839363
14:47:49,12.65934753,19.97582245,4.073813438,4.258925438,,4.073813438,4.258925438
14:47:50,12.66443348,19.98090553,4.139958382,4.24875927,,4.139958382,4.24875927
14:47:51,12.66951847,19.98090553,4.099253654,4.238593102,,4.099253654,4.238593102
14:47:52,12.65426159,19.97582245,4.078901291,4.264008522,,4.078901291,4.264008522
14:47:53,12.65934753,19.98090553,4.170486927,4.264008522,,4.170486927,4.264008522
14:47:54,12.66443348,19.98090553,4.155222893,4.299590111,,4.155222893,4.299590111
14:47:55,12.65934753,19.9910717,4.058548927,4.258925438,,4.058548927,4.258925438
14:47:56,12.63900471,19.98598862,4.124694347,4.243676186,,4.124694347,4.243676186
14:47:57,12.64409065,19.98598862,4.078901291,4.304673195,,4.078901291,4.304673195
14:47:58,12.64409065,19.98598862,4.114518166,4.24875927,,4.114518166,4.24875927
14:47:59,12.63391972,19.98090553,4.150134563,4.406334877,,4.150134563,4.406334877
14:48:00,12.62883377,19.98090553,4.08398962,4.253842354,,4.08398962,4.253842354
14:48:01,12.63900471,19.98090553,4.134870529,4.365670204,,4.134870529,4.365670204
14:48:02,12.63900471,19.98090553,4.104341984,4.243676186,,4.104341984,4.243676186
14:48:03,12.64409065,19.98598862,4.089077473,4.396168709,,4.089077473,4.396168709
14:48:04,12.63391972,19.98598862,4.1297822,4.314839363,,4.1297822,4.314839363
14:48:05,12.6491766,19.98090553,4.0178442,4.228426933,,4.0178442,4.228426933
14:48:06,12.63900471,19.98598862,4.058548927,4.309756279,,4.058548927,4.309756279
14:48:07,12.63391972,19.98598862,4.0178442,4.228426933,,4.0178442,4.228426933
14:48:08,12.6491766,19.98598862,4.114518166,4.314839363,,4.114518166,4.314839363
14:48:09,12.63900471,19.98598862,4.068725109,4.238593102,,4.068725109,4.238593102
14:48:10,12.6491766,19.98090553,4.033108711,4.309756279,,4.033108711,4.309756279
14:48:11,12.63391972,19.98598862,4.155222893,4.253842354,,4.155222893,4.253842354
14:48:12,12.63900471,19.9910717,4.119606018,4.325005531,,4.119606018,4.325005531
14:48:13,12.6491766,19.98090553,4.028020382,4.299590111,,4.028020382,4.299590111
14:48:14,12.6491766,19.97073936,4.099253654,4.269091606,,4.099253654,4.269091606
14:48:15,12.65426159,19.95040703,4.068725109,4.319922447,,4.068725109,4.319922447
14:48:16,12.67968941,19.89957619,4.058548927,4.269091606,,4.058548927,4.269091606
14:48:17,12.6898613,19.77758217,4.007668018,4.304673195,,4.007668018,4.304673195
14:48:18,12.69494629,19.80299759,4.119606018,4.289423943,,4.119606018,4.289423943
14:48:19,12.70003223,19.85891151,4.114518166,4.253842354,,4.114518166,4.253842354
14:48:20,12.70003223,19.98598862,4.1297822,4.284340858,,4.1297822,4.284340858
14:48:21,12.68477535,19.9910717,4.078901291,4.396168709,,4.078901291,4.396168709
14:48:22,12.70003223,19.9605732,4.221367836,4.319922447,,4.221367836,4.319922447
14:48:23,12.70511818,19.91482544,4.145046711,4.258925438,,4.145046711,4.258925438
14:48:24,12.71528912,19.98090553,4.190839291,4.289423943,,4.190839291,4.289423943
14:48:25,12.75088787,19.96565628,4.1297822,4.319922447,,4.1297822,4.319922447
14:48:26,12.73563099,19.94532394,4.160310745,4.228426933,,4.160310745,4.228426933
14:48:27,12.74580288,19.95549011,4.190839291,4.299590111,,4.190839291,4.299590111
14:48:28,12.74580288,19.98090553,4.165399075,4.223343849,,4.165399075,4.223343849
14:48:29,12.75597382,19.98090553,4.312953472,4.218260765,,4.312953472,4.218260765
14:48:30,12.75088787,19.98598862,4.374010563,4.350420952,,4.374010563,4.350420952
14:48:31,12.75088787,19.98090553,4.363834381,4.223343849,,4.363834381,4.223343849
14:48:32,12.76614475,19.98090553,4.384186745,4.340254784,,4.384186745,4.340254784
14:48:33,12.77631569,19.9910717,4.36892271,4.238593102,,4.36892271,4.238593102
14:48:34,12.76105881,19.98090553,4.323129654,4.299590111,,4.323129654,4.299590111
14:48:35,12.76105881,19.98090553,4.353658199,4.208094597,,4.353658199,4.208094597
14:48:36,12.730546,19.98090553,4.374010563,4.314839363,,4.374010563,4.314839363
14:48:37,12.68477535,19.98598862,4.41471529,4.325005531,,4.41471529,4.325005531
14:48:38,12.71020317,19.97582245,4.399451256,4.279257774,,4.399451256,4.279257774
14:48:39,12.70003223,19.95549011,4.343482018,4.325005531,,4.343482018,4.325005531
14:48:40,12.72546005,19.97073936,4.343482018,4.24875927,,4.343482018,4.24875927
14:48:41,12.74071693,19.98598862,4.348570347,4.3351717,,4.348570347,4.3351717
14:48:42,12.74071693,19.98598862,4.363834381,4.279257774,,4.363834381,4.279257774
14:48:43,12.72546005,19.98598862,4.470684528,4.330088615,,4.470684528,4.330088615
14:48:44,12.72546005,19.98090553,4.399451256,4.238593102,,4.399451256,4.238593102
14:48:45,12.71020317,19.98598862,4.404539108,4.279257774,,4.404539108,4.279257774
14:48:46,12.68477535,19.98090553,4.419803619,4.355504036,,4.419803619,4.355504036
14:48:47,12.71020317,19.98090553,4.429979801,4.243676186,,4.429979801,4.243676186
14:48:48,12.71020317,19.98598862,4.440155983,4.345337868,,4.440155983,4.345337868
14:48:49,12.68477535,19.93007469,4.30277729,4.258925438,,4.30277729,4.258925438
14:48:50,12.72037411,19.8639946,4.312953472,4.365670204,,4.312953472,4.365670204
14:48:51,12.82717228,19.75724983,4.30277729,4.258925438,,4.30277729,4.258925438
14:48:52,12.82717228,19.70133591,4.318041801,4.289423943,,4.318041801,4.289423943
14:48:53,12.85768509,19.60984039,4.323129654,4.350420952,,4.323129654,4.350420952
14:48:54,12.87294197,19.57934189,4.399451256,4.27417469,,4.399451256,4.27417469
14:48:55,13.11705017,19.62000656,4.48086071,4.279257774,,4.48086071,4.279257774
14:48:56,13.11705017,19.6708374,4.597886562,4.269091606,,4.597886562,4.269091606
14:48:57,13.00516701,19.70133591,4.674208164,4.264008522,,4.674208164,4.264008522
14:48:58,13.09162235,19.68608665,4.786146164,4.294507027,,4.786146164,4.294507027
14:48:59,13.11705017,19.72166824,4.9896698,4.314839363,,4.9896698,4.314839363
14:49:00,13.0153389,19.74708366,5.127048016,4.365670204,,5.127048016,4.365670204
14:49:01,13.05093765,19.81316376,5.223721981,4.345337868,,5.223721981,4.345337868
14:49:02,13.07128048,19.89957619,5.356012344,4.253842354,,5.356012344,4.253842354
14:49:03,13.137393,19.94024086,5.38145256,4.365670204,,5.38145256,4.365670204
14:49:04,13.0560236,19.91990852,5.442509651,4.396168709,,5.442509651,4.396168709
14:49:05,13.04076672,19.93007469,5.569712162,4.289423943,,5.569712162,4.289423943
14:49:06,12.96956825,19.92499161,5.640945435,4.3351717,,5.640945435,4.3351717
14:49:07,13.00516701,19.93007469,5.569712162,4.436833382,,5.569712162,4.436833382
14:49:08,12.9339695,19.88941002,5.661297798,4.401251793,,5.661297798,4.401251793
14:49:09,12.99499607,19.88432693,5.640945435,4.401251793,,5.640945435,4.401251793
14:49:10,13.08653641,19.97073936,5.584976196,4.375836372,,5.584976196,4.375836372
14:49:11,13.02550983,19.91990852,5.467950344,4.457165718,,5.467950344,4.457165718
14:49:12,12.9746542,19.89957619,5.508655071,4.421584129,,5.508655071,4.421584129
14:49:13,13.06619453,19.9910717,5.569712162,4.36058712,,5.569712162,4.36058712
14:49:14,13.14247799,19.98598862,5.498478889,4.380919456,,5.498478889,4.380919456
14:49:15,13.12722111,19.98090553,5.595152378,4.436833382,,5.595152378,4.436833382
14:49:16,13.0560236,19.98090553,5.503566742,4.452082634,,5.503566742,4.452082634
14:49:17,13.07128048,19.98090553,5.661297798,4.487664223,,5.661297798,4.487664223
14:49:18,13.27978897,19.98598862,5.691826344,4.431750298,,5.691826344,4.431750298
14:49:19,13.33573055,19.98090553,5.732531071,4.370753288,,5.732531071,4.370753288
14:49:20,13.44761372,19.97582245,5.798676014,4.411417961,,5.798676014,4.411417961
14:49:21,13.51881218,19.94024086,5.992023468,4.518162727,,5.992023468,4.518162727
14:49:22,13.73240662,19.91990852,6.134490013,4.487664223,,6.134490013,4.487664223
14:49:23,13.57475281,19.90974236,6.297308922,4.477498055,,6.297308922,4.477498055
14:49:24,13.40184307,19.8944931,6.699268341,4.436833382,,6.699268341,4.436833382
14:49:25,13.32555962,19.8944931,6.933320522,4.416501045,,6.933320522,4.416501045
14:49:26,13.44252777,19.98598862,7.116491795,4.487664223,,7.116491795,4.487664223
14:49:27,13.54932499,19.98090553,7.264046192,4.528328896,,7.264046192,4.528328896
14:49:28,13.54424,19.98598862,7.228429794,4.426667213,,7.228429794,4.426667213
14:49:29,13.63578033,19.98598862,7.248782158,4.487664223,,7.248782158,4.487664223
14:49:30,13.52898312,19.98598862,7.452305794,4.543578148,,7.452305794,4.543578148
14:49:31,13.41709995,19.97582245,7.498098373,4.548661232,,7.498098373,4.548661232
14:49:32,13.52389717,19.98598862,7.559155464,4.599492073,,7.559155464,4.599492073
14:49:33,13.72223568,19.98090553,7.6507411,4.619824409,,7.6507411,4.619824409
14:49:34,13.50864029,19.92499161,7.620212555,4.609658241,,7.620212555,4.609658241
14:49:35,13.61543751,19.98090553,7.660917282,4.619824409,,7.660917282,4.619824409
14:49:36,13.70189285,19.98598862,7.767767429,4.543578148,,7.767767429,4.543578148
14:49:37,13.72732067,19.98090553,7.920410156,4.584242821,,7.920410156,4.584242821
14:49:38,13.73240662,19.97582245,7.966202736,4.5588274,,7.966202736,4.5588274
14:49:39,13.68155098,19.98090553,8.067964554,4.584242821,,8.067964554,4.584242821
14:49:40,13.53915405,19.98090553,8.215518951,4.64523983,,8.215518951,4.64523983
14:49:41,13.53406811,19.98598862,8.240960121,4.640156746,,8.240960121,4.640156746
14:49:42,13.46795559,19.98598862,8.307105064,4.696070671,,8.307105064,4.696070671
14:49:43,13.48829842,19.98090553,8.296928406,4.665572166,,8.296928406,4.665572166
14:49:44,13.59509563,19.98598862,8.240960121,4.640156746,,8.240960121,4.640156746
14:49:45,13.63069439,19.98598862,8.088316917,4.64523983,,8.088316917,4.64523983
14:49:46,13.51372623,19.98598862,8.078141212,4.762150764,,8.078141212,4.762150764
14:49:47,13.59000969,19.98090553,8.062876701,4.706236839,,8.062876701,4.706236839
14:49:48,13.61543751,19.98090553,8.073052406,4.696070671,,8.073052406,4.696070671
14:49:49,13.66120815,19.9910717,8.073052406,4.721486092,,8.073052406,4.721486092
14:49:50,13.52898312,19.98090553,8.144286156,4.721486092,,8.144286156,4.721486092
14:49:51,13.37132931,19.98598862,8.139198303,4.706236839,,8.139198303,4.706236839
14:49:52,13.61035252,19.98090553,8.154461861,4.660489082,,8.154461861,4.660489082
14:49:53,13.51372623,19.97582245,8.078141212,4.64523983,,8.078141212,4.64523983
14:49:54,13.54424,19.98598862,8.083229065,4.721486092,,8.083229065,4.721486092
14:49:55,13.53406811,19.98598862,8.006907463,4.726569176,,8.006907463,4.726569176
14:49:56,13.49846935,19.9910717,8.022171974,4.721486092,,8.022171974,4.721486092
14:49:57,13.3001318,19.8944931,8.001819611,4.701153755,,8.001819611,4.701153755
14:49:58,13.43235683,19.80808067,7.986555099,4.741818428,,7.986555099,4.741818428
14:49:59,13.55441093,19.81824684,8.022171974,4.706236839,,8.022171974,4.706236839
14:50:00,13.59000969,19.80299759,7.864440918,4.685904503,,7.864440918,4.685904503
14:50:01,13.72223568,19.83349609,7.8746171,4.726569176,,7.8746171,4.726569176
14:50:02,13.69172192,19.84366226,7.905145645,4.711319923,,7.905145645,4.711319923
14:50:03,13.57983875,19.82841301,7.996731281,4.690987587,,7.996731281,4.690987587
14:50:04,13.61035252,19.86907768,8.067964554,4.655405998,,8.067964554,4.655405998
14:50:05,13.72732067,19.85891151,8.184990883,4.726569176,,8.184990883,4.726569176
14:50:06,13.64086628,19.83857918,8.251135826,4.726569176,,8.251135826,4.726569176
14:50:07,13.54424,19.82332993,8.327457428,4.665572166,,8.327457428,4.665572166
14:50:08,13.53915405,19.80808067,8.393602371,4.736735344,,8.393602371,4.736735344
14:50:09,13.67137909,19.85891151,8.413954735,4.675738335,,8.413954735,4.675738335
14:50:10,13.71206379,19.8639946,8.393602371,4.685904503,,8.393602371,4.685904503
14:50:11,13.53915405,19.81824684,8.398690224,4.711319923,,8.398690224,4.711319923
14:50:12,13.43235683,19.79791451,8.449571609,4.655405998,,8.449571609,4.655405998
14:50:13,13.5035553,19.74200058,8.444483757,4.685904503,,8.444483757,4.685904503
14:50:14,13.64595127,19.78774834,8.469923973,4.751984596,,8.469923973,4.751984596
14:50:15,13.64086628,19.78774834,8.363074303,4.696070671,,8.363074303,4.696070671
14:50:16,13.59000969,19.80299759,8.27148819,4.746901512,,8.27148819,4.746901512
14:50:17,13.43235683,19.75216675,8.27148819,4.660489082,,8.27148819,4.660489082
14:50:18,13.51372623,19.63525581,8.352897644,4.696070671,,8.352897644,4.696070671
14:50:19,13.47812748,19.63017273,8.357985497,4.741818428,,8.357985497,4.741818428
14:50:20,13.51372623,19.66067123,8.246047974,4.751984596,,8.246047974,4.751984596
14:50:21,13.46795559,19.63525581,8.286752701,4.721486092,,8.286752701,4.721486092
14:50:22,13.36115837,19.65558815,8.17990303,4.762150764,,8.17990303,4.762150764
14:50:23,13.27978897,19.65558815,8.129021645,4.665572166,,8.129021645,4.665572166
14:50:24,13.45778465,19.71150208,8.108669281,4.777400017,,8.108669281,4.777400017
14:50:25,13.50864029,19.767416,8.022171974,4.701153755,,8.022171974,4.701153755
14:50:26,13.53406811,19.767416,7.910233974,4.711319923,,7.910233974,4.711319923
14:50:27,13.54424,19.77758217,7.8746171,4.701153755,,7.8746171,4.701153755
14:50:28,13.56966782,19.80299759,7.935674191,4.701153755,,7.935674191,4.701153755
14:50:29,13.49846935,19.78774834,7.894969463,4.746901512,,7.894969463,4.746901512
14:50:30,13.48829842,19.74708366,7.986555099,4.690987587,,7.986555099,4.690987587
14:50:31,13.55949688,19.72166824,8.032347679,4.716403008,,8.032347679,4.716403008
14:50:32,13.45269871,19.70641899,8.032347679,4.655405998,,8.032347679,4.655405998
14:50:33,13.53915405,19.74200058,8.144286156,4.73165226,,8.144286156,4.73165226
14:50:34,13.53406811,19.80299759,8.088316917,4.706236839,,8.088316917,4.706236839
14:50:35,13.43744278,19.80299759,8.195166588,4.64523983,,8.195166588,4.64523983
14:50:36,13.41201401,19.81824684,8.174814224,4.716403008,,8.174814224,4.716403008
14:50:37,13.48829842,19.84874535,8.108669281,4.690987587,,8.108669281,4.690987587
14:50:38,13.45269871,19.90974236,8.022171974,4.75706768,,8.022171974,4.75706768
14:50:39,13.48829842,19.98598862,7.991643429,4.665572166,,7.991643429,4.665572166
14:50:40,13.41201401,19.98090553,8.057788849,4.736735344,,8.057788849,4.736735344
14:50:41,13.39167213,19.98598862,7.966202736,4.685904503,,7.966202736,4.685904503
14:50:42,13.44761372,19.98090553,7.894969463,4.680821419,,7.894969463,4.680821419
14:50:43,13.39675808,19.9910717,7.813560009,4.696070671,,7.813560009,4.696070671
14:50:44,13.32047367,19.98598862,7.808472157,4.675738335,,7.808472157,4.675738335
14:50:45,13.40692902,19.98090553,7.732150555,4.701153755,,7.732150555,4.701153755
14:50:46,13.53915405,19.98090553,7.681269646,4.655405998,,7.681269646,4.655405998
14:50:47,13.54424,19.98598862,7.681269646,4.680821419,,7.681269646,4.680821419
14:50:48,13.50864029,19.98090553,7.742326736,4.736735344,,7.742326736,4.736735344
14:50:49,13.45269871,19.98090553,7.747415066,4.660489082,,7.747415066,4.660489082
14:50:50,13.3815012,19.98090553,7.864440918,4.640156746,,7.864440918,4.640156746
14:50:51,13.30521679,19.98598862,7.813560009,4.746901512,,7.813560009,4.746901512
14:50:52,13.32555962,19.98090553,7.864440918,4.675738335,,7.864440918,4.675738335
14:50:53,13.35607338,19.98598862,7.742326736,4.706236839,,7.742326736,4.706236839
14:50:54,13.3815012,19.98090553,7.706710339,4.696070671,,7.706710339,4.696070671
14:50:55,13.37641525,19.98090553,7.640564919,4.640156746,,7.640564919,4.640156746
14:50:56,13.30521679,19.98090553,7.579507828,4.726569176,,7.579507828,4.726569176
14:50:57,13.2594471,19.98090553,7.472658157,4.685904503,,7.472658157,4.685904503
14:50:58,13.29504585,19.98598862,7.472658157,4.655405998,,7.472658157,4.655405998
